Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
88,2014,Montee Ball (FA),55,172,3.1,23,1,1,9,13,62,6.9,0,1,5,27.4,5.5,0.0%
42,2013,Montee Ball (FA),120,559,4.7,45,3,4,20,27,145,7.3,0,3,16,88.4,5.5,0.0%
