Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
116,2011,Lorenzo Booker (FA),13,52,4.0,25,0,0,8,14,82,10.3,0,2,14,9.4,0.7,0.0%
142,2010,Lorenzo Booker (FA),0,0,0,0,0,0,5,6,32,6.4,0,1,4,1.2,0.3,0.0%
131,2008,Lorenzo Booker (FA),8,26,3.3,8,0,0,1,2,1,1.0,0,0,5,2.7,0.5,0.0%
