Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
104,2019,Javorius Allen (FA),10,36,3.6,19,0,1,1,2,9,9.0,0,0,11,10.5,1.0,0.1%
64,2018,Javorius Allen (FA),41,110,2.7,17,0,3,35,43,196,5.6,2,1,14,58.6,4.2,0.1%
27,2017,Javorius Allen (FA),153,591,3.9,37,1,4,46,60,250,5.4,2,0,16,120.1,7.5,0.1%
129,2016,Javorius Allen (FA),9,34,3.8,7,0,0,3,4,15,5.0,0,0,8,4.9,0.6,0.1%
36,2015,Javorius Allen (FA),137,514,3.8,44,2,1,45,62,353,7.8,2,2,16,100.7,6.3,0.1%
