Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
58,2012,Beanie Wells (FA),88,234,2.7,31,1,5,1,1,24,24.0,0,1,8,53.8,6.7,0.0%
17,2011,Beanie Wells (FA),245,"1,047",4.3,71,0,10,10,16,52,5.2,0,2,14,165.9,11.9,0.0%
56,2010,Beanie Wells (FA),116,397,3.4,24,0,2,5,8,74,14.8,0,0,13,59.1,4.5,0.0%
30,2009,Beanie Wells (FA),176,793,4.5,33,0,7,12,16,143,11.9,0,2,16,131.6,8.2,0.0%
