Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
108,2021,Patrick Taylor Jr. (GB),23,89,3.9,12,0,1,2,2,3,1.5,0,0,5,15.2,3.0,0.0%
