Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
112,2007,Thomas Tapeh (FA),4,18,4.5,11,0,0,4,1,25,6.3,0,0,4,4.3,1.1,0.0%
97,2006,Thomas Tapeh (FA),5,9,1.8,4,0,0,16,0,85,5.3,1,0,12,15.4,1.3,0.0%
131,2004,Thomas Tapeh (FA),12,42,3.5,10,0,0,2,2,15,7.5,0,0,4,5.7,1.4,0.0%
