Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
68,2008,Antonio Pittman (FA),78,290,3.7,24,0,0,17,0,134,7.9,0,0,8,42.4,5.3,0.0%
124,2007,Antonio Pittman (FA),9,19,2.1,7,0,0,0,0,0,0,0,0,3,1.9,0.6,0.0%
