Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
52,2003,Olandis Gary (FA),113,384,3.4,27,0,2,13,22,69,5.3,0,0,13,57.3,4.4,0.0%
69,2002,Olandis Gary (FA),37,147,4.0,26,0,1,18,20,148,8.2,0,0,9,35.5,3.9,0.0%
