Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
121,2018,Byron Marshall (FA),3,9,3.0,4,0,0,4,6,30,7.5,0,0,6,3.9,0.7,0.1%
122,2017,Byron Marshall (FA),9,32,3.6,11,0,0,6,8,36,6.0,0,0,4,6.8,1.7,0.1%
122,2016,Byron Marshall (FA),19,64,3.4,12,0,0,3,5,10,3.3,0,0,3,7.4,2.5,0.1%
