Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
130,2010,Quinton Ganther (FA),9,18,2.0,11,0,0,2,3,9,4.5,0,0,7,2.7,0.4,0.0%
68,2009,Quinton Ganther (FA),62,201,3.2,13,0,3,9,10,99,11.0,0,0,8,48.0,6.0,0.0%
101,2008,Quinton Ganther (FA),9,61,6.8,22,0,0,6,0,43,7.2,0,0,5,10.4,2.1,0.0%
172,2006,Quinton Ganther (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
