Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
141,2015,Darrel Young (FA),6,10,1.7,5,0,0,6,6,22,3.7,0,0,16,3.2,0.2,0.0%
78,2014,Darrel Young (FA),9,22,2.4,14,0,3,11,14,81,7.4,2,0,16,40.3,2.5,0.0%
73,2013,Darrel Young (FA),12,41,3.4,19,0,3,4,9,71,17.8,1,0,13,35.2,2.7,0.0%
85,2012,Darrel Young (FA),14,60,4.3,16,0,0,8,9,109,13.6,2,0,16,28.9,1.8,0.0%
89,2011,Darrel Young (FA),6,33,5.5,12,0,1,15,20,146,9.7,0,0,13,23.9,1.8,0.0%
115,2010,Darrel Young (FA),4,19,4.8,16,0,0,1,1,3,3.0,1,0,16,8.2,0.5,0.0%
