Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
13,2021,Aaron Jones (GB),171,799,4.7,57,8,4,52,65,391,7.5,6,1,15,177.0,11.8,99.9%
5,2020,Aaron Jones (GB),201,"1,104",5.5,77,17,9,47,63,355,7.6,2,0,14,211.9,15.1,99.9%
3,2019,Aaron Jones (GB),236,"1,084",4.6,56,10,16,49,68,474,9.7,3,2,16,265.8,16.6,99.9%
23,2018,Aaron Jones (GB),133,728,5.5,67,9,8,26,35,206,7.9,1,1,12,145.4,12.1,99.9%
50,2017,Aaron Jones (GB),81,448,5.5,46,6,4,9,18,22,2.4,0,0,12,71.0,5.9,99.9%
