Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
55,2009,Jamal Lewis (FA),143,500,3.5,18,0,0,8,11,88,11.0,0,0,9,60.8,6.8,0.0%
36,2008,Jamal Lewis (FA),210,767,3.7,29,0,3,14,5,100,7.1,0,0,12,104.7,8.7,0.0%
22,2007,Jamal Lewis (FA),114,480,4.2,66,0,6,8,0,100,12.5,0,0,7,94.0,13.4,0.0%
16,2006,Jamal Lewis (FA),314,"1,132",3.6,52,0,9,18,0,115,6.4,0,0,16,178.7,11.2,0.0%
24,2005,Jamal Lewis (FA),269,906,3.4,25,0,3,32,0,191,6.0,1,1,15,131.7,8.8,0.0%
24,2004,Jamal Lewis (FA),235,"1,006",4.3,75,0,7,10,12,116,11.6,0,0,12,154.2,12.9,0.0%
4,2003,Jamal Lewis (FA),387,"2,066",5.3,82,0,14,26,38,205,7.9,0,6,16,299.1,18.7,0.0%
14,2002,Jamal Lewis (FA),308,"1,327",4.3,75,0,6,47,60,442,9.4,1,7,16,204.9,12.8,0.0%
