Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
106,2007,Tyson Thompson (FA),13,54,4.2,23,0,0,0,0,0,0,0,0,7,5.4,0.8,0.0%
109,2006,Tyson Thompson (FA),13,30,2.3,7,0,1,0,0,0,0,0,0,7,9.0,1.3,0.0%
93,2005,Tyson Thompson (FA),46,182,4.0,16,0,0,3,0,16,5.3,0,0,15,19.8,1.3,0.0%
