Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
167,2021,J.K. Dobbins (BAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,96.2%
17,2020,J.K. Dobbins (BAL),134,805,6.0,72,15,9,18,24,120,6.7,0,0,15,150.5,10.0,96.2%
