Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
121,2004,Rabih Abdullah (FA),13,13,1.0,5,0,1,1,2,9,9.0,0,0,7,8.2,1.2,0.0%
115,2003,Rabih Abdullah (FA),18,37,2.1,10,0,0,8,9,55,6.9,0,0,15,9.2,0.6,0.0%
173,2002,Rabih Abdullah (FA),0,0,0,0,0,0,0,0,0,0,0,1,12,-2.0,-0.2,0.0%
