Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
147,2012,Keiland Williams (FA),2,3,1.5,2,0,0,2,2,9,4.5,0,0,14,1.2,0.1,0.0%
77,2011,Keiland Williams (FA),58,195,3.4,18,0,2,8,8,62,7.8,0,1,15,35.7,2.4,0.0%
44,2010,Keiland Williams (FA),65,261,4.0,32,0,3,39,58,309,7.9,2,1,15,85.0,5.7,0.0%
