Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
92,2021,JaMycal Hasty (JAC),16,68,4.3,21,1,1,23,29,157,6.8,0,1,11,26.5,2.4,0.1%
89,2020,JaMycal Hasty (JAC),39,148,3.8,20,1,1,7,8,33,4.7,0,0,8,24.1,3.0,0.1%
