Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
8,2021,Damien Harris (NE),202,929,4.6,64,14,15,18,20,132,7.3,0,2,15,192.1,12.8,92.4%
44,2020,Damien Harris (NE),137,691,5.0,41,6,2,5,7,52,10.4,0,0,10,86.3,8.6,92.4%
137,2019,Damien Harris (NE),4,12,3.0,13,0,0,0,0,0,0,0,0,2,1.2,0.6,92.4%
