Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
152,2020,Chandler Cox (FA),0,0,0,0,0,0,2,2,9,4.5,0,0,8,0.9,0.1,0.0%
157,2019,Chandler Cox (FA),0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%
