Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
221,2021,Hassan Haskins (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%
