Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
168,2021,LeVante Bellamy (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
147,2020,LeVante Bellamy (FA),4,11,2.8,8,0,0,1,1,5,5.0,0,0,5,1.6,0.3,0.0%
