Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
157,2014,Evan Rodriguez (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
169,2013,Evan Rodriguez (FA),0,0,0,0,0,0,0,1,0,0,0,0,7,0.0,0.0,0.0%
143,2012,Evan Rodriguez (FA),0,0,0,0,0,0,4,8,21,5.3,0,0,12,2.1,0.2,0.0%
