Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
148,2021,Darrynton Evans (CHI),2,7,3.5,5,0,0,2,2,11,5.5,0,0,2,1.8,0.9,0.0%
108,2020,Darrynton Evans (CHI),14,54,3.9,9,0,0,2,4,27,13.5,1,0,5,14.1,2.8,0.0%
