Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
177,2021,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
160,2020,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%
158,2019,Andrew Beck (DEN),1,3,3.0,3,0,0,9,12,90,10.0,1,0,16,0.0,0.0,0.0%
