Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
157,2012,Shaun Chapas (FA),0,0,0,0,0,0,1,2,6,6.0,0,0,3,0.6,0.2,0.0%
151,2011,Shaun Chapas (FA),0,0,0,0,0,0,1,1,9,9.0,0,0,3,0.9,0.3,0.0%
