Rank,year,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST
174,2020,Bruce Miller (FA),0,0,0,0,0,0,1,2,2,2.0,0,0,8,0.0,0.0,0.0%
160,2015,Bruce Miller (FA),6,14,2.3,4,0,1,10,14,135,13.5,0,0,16,0.2,0.0,0.0%
162,2014,Bruce Miller (FA),6,9,1.5,4,0,0,18,25,189,10.5,2,1,16,0.0,0.0,0.0%
177,2013,Bruce Miller (FA),7,13,1.9,4,0,0,25,36,243,9.7,0,0,14,0.0,0.0,0.0%
180,2012,Bruce Miller (FA),5,18,3.6,9,0,0,12,13,84,7.0,0,0,16,0.0,0.0,0.0%
165,2011,Bruce Miller (FA),4,8,2.0,3,0,0,11,15,83,7.5,1,0,15,0.0,0.0,0.0%
