Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
68,2021,Lorenzo Carter (ATL),28,22,5,5,1,2,1,0,14,118.4,8.5,2.8%
146,2020,Lorenzo Carter (ATL),11,4,1,1,0,0,0,0,5,30.1,6.0,2.8%
83,2019,Lorenzo Carter (ATL),25,20,4.5,5,0,1,0,0,15,97.3,6.5,2.8%
80,2018,Lorenzo Carter (ATL),28,11,4,4,0,0,0,0,15,90.1,6.0,2.8%
