Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
84,2012,Takeo Spikes (FA),53,25,0.5,1,0,1,0,0,16,108.6,6.8,0.0%
45,2011,Takeo Spikes (FA),64,42,1,3,1,0,0,0,16,153.8,9.6,0.0%
32,2010,Takeo Spikes (FA),82,27,0,9,3,0,1,0,16,183.6,11.5,0.0%
63,2009,Takeo Spikes (FA),57,18,4,1,0,0,1,0,14,138.5,9.9,0.0%
57,2008,Takeo Spikes (FA),46,31,1,5,2,1,1,0,12,127.1,10.6,0.0%
85,2007,Takeo Spikes (FA),33,11,0,1,0,0,0,0,8,59.4,7.4,0.0%
92,2006,Takeo Spikes (FA),43,27,1,3,0,1,0,0,12,97.5,8.1,0.0%
161,2005,Takeo Spikes (FA),11,6,1,0,0,1,0,0,3,29.1,9.7,0.0%
4,2004,Takeo Spikes (FA),63,35,3,17,5,3,1,2,16,241.8,15.1,0.0%
25,2003,Takeo Spikes (FA),70,56,2,8,2,1,2,0,16,204.4,12.8,0.0%
26,2002,Takeo Spikes (FA),81,32,1.5,1,0,1,4,1,15,194.2,12.9,0.0%
