Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
316,2020,Brooks Reed (FA),2,1,1,0,0,0,0,0,2,0.0,0.0,0.0%
298,2019,Brooks Reed (FA),3,2,1,0,0,0,0,0,9,0.0,0.0,0.0%
267,2018,Brooks Reed (FA),16,9,1,0,0,1,0,0,16,0.0,0.0,0.0%
267,2017,Brooks Reed (FA),22,17,4,0,0,0,0,0,16,0.0,0.0,0.0%
204,2016,Brooks Reed (FA),14,7,2,1,0,1,0,0,15,11.0,0.7,0.0%
299,2015,Brooks Reed (FA),10,7,0,0,0,0,0,0,13,0.0,0.0,0.0%
293,2014,Brooks Reed (FA),25,16,3,4,1,0,0,0,16,0.0,0.0,0.0%
268,2013,Brooks Reed (FA),43,13,3,0,0,0,0,0,16,0.0,0.0,0.0%
279,2012,Brooks Reed (FA),19,8,2.5,3,0,1,0,0,12,0.0,0.0,0.0%
273,2011,Brooks Reed (FA),30,14,6,3,0,0,2,0,16,0.0,0.0,0.0%
