Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
270,2021,Ben Burr-Kirven (SEA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.1%
195,2020,Ben Burr-Kirven (SEA),3,0,0,0,0,0,0,0,16,7.0,0.4,0.1%
238,2019,Ben Burr-Kirven (SEA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.1%
