Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
280,2019,Dekoda Watson (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
165,2018,Dekoda Watson (FA),4,2,2,0,0,1,0,0,4,22.1,5.5,0.0%
220,2017,Dekoda Watson (FA),3,1,0,0,0,0,0,0,14,5.3,0.4,0.0%
179,2016,Dekoda Watson (FA),5,1,1,0,0,1,0,0,16,18.8,1.2,0.0%
303,2015,Dekoda Watson (FA),0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
201,2014,Dekoda Watson (FA),3,5,0,0,0,0,0,0,10,8.3,0.8,0.0%
102,2013,Dekoda Watson (FA),29,8,2,1,1,1,1,0,15,84.7,5.6,0.0%
195,2012,Dekoda Watson (FA),2,0,0,0,0,0,2,0,16,11.0,0.7,0.0%
134,2011,Dekoda Watson (FA),15,2,1,2,0,1,1,1,14,50.0,3.6,0.0%
166,2010,Dekoda Watson (FA),16,2,0,1,0,0,0,0,15,29.6,2.0,0.0%
