Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
359,2020,Nick Sundberg (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
382,2019,Nick Sundberg (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
335,2018,Nick Sundberg (FA),0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%
346,2017,Nick Sundberg (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
330,2016,Nick Sundberg (FA),0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
318,2015,Nick Sundberg (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
341,2014,Nick Sundberg (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
334,2013,Nick Sundberg (FA),0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
336,2012,Nick Sundberg (FA),0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
309,2011,Nick Sundberg (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
325,2010,Nick Sundberg (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
