Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
117,2004,Roman Phifer (FA),30,10,1.5,2,1,0,1,0,13,78.1,6.0,0.0%
70,2003,Roman Phifer (FA),68,33,0,5,0,2,0,0,16,142.7,8.9,0.0%
51,2002,Roman Phifer (FA),69,40,0.5,2,0,2,1,0,14,160.8,11.5,0.0%
