Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
51,2014,Larry Foote (FA),61,22,2,3,1,0,1,0,15,144.8,9.7,0.0%
194,2013,Larry Foote (FA),3,5,0,0,0,0,0,0,1,8.3,8.3,0.0%
25,2012,Larry Foote (FA),75,38,4,3,0,2,2,0,16,197.9,12.4,0.0%
114,2011,Larry Foote (FA),29,16,1.5,1,0,0,0,0,15,68.1,4.5,0.0%
155,2010,Larry Foote (FA),16,5,1,1,0,0,0,0,16,38.4,2.4,0.0%
33,2009,Larry Foote (FA),70,29,2,4,0,1,1,0,14,176.6,12.6,0.0%
88,2008,Larry Foote (FA),34,29,1.5,3,0,1,0,0,16,95.0,5.9,0.0%
29,2007,Larry Foote (FA),43,36,3,5,1,3,0,0,16,128.3,8.0,0.0%
54,2006,Larry Foote (FA),62,27,4,3,1,2,1,0,16,151.0,9.4,0.0%
39,2005,Larry Foote (FA),76,25,3,2,0,0,1,0,16,157.2,9.8,0.0%
65,2004,Larry Foote (FA),53,16,3,2,1,1,1,0,16,140.0,8.8,0.0%
271,2003,Larry Foote (FA),0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
155,2002,Larry Foote (FA),11,7,0,0,0,0,1,0,7,25.9,3.7,0.0%
