Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
179,2004,Rocky Calmus (FA),12,3,0,0,0,0,1,0,4,29.3,7.3,0.0%
104,2003,Rocky Calmus (FA),35,9,1,2,2,0,0,0,10,88.8,8.9,0.0%
170,2002,Rocky Calmus (FA),7,4,0,0,0,0,0,0,8,16.1,2.0,0.0%
