Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
77,2011,James Farrior (FA),54,24,2,3,0,0,0,0,14,116.8,8.3,0.0%
20,2010,James Farrior (FA),80,29,6,5,0,1,1,0,16,209.3,13.1,0.0%
40,2009,James Farrior (FA),68,34,3,5,1,1,1,0,16,170.3,10.6,0.0%
26,2008,James Farrior (FA),70,38,3,5,0,0,1,0,12,172.3,14.4,0.0%
59,2007,James Farrior (FA),30,11,5,5,0,1,0,0,8,84.9,10.6,0.0%
12,2006,James Farrior (FA),84,42,4,6,1,2,1,0,16,199.8,12.5,0.0%
27,2005,James Farrior (FA),76,45,2,4,0,2,1,0,14,176.6,12.6,0.0%
8,2004,James Farrior (FA),67,28,3,12,4,3,3,1,16,224.3,14.0,0.0%
14,2003,James Farrior (FA),94,43,0,4,1,0,1,0,16,216.2,13.5,0.0%
70,2002,James Farrior (FA),55,22,0,1,0,0,1,0,14,132.4,9.5,0.0%
