Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
319,2019,Bronson Kaufusi (FA),3,2,0.5,0,0,0,0,0,3,0.0,0.0,0.0%
281,2018,Bronson Kaufusi (FA),0,0,0,1,0,0,0,0,3,0.0,0.0,0.0%
333,2017,Bronson Kaufusi (FA),1,3,0,0,0,0,0,0,3,0.0,0.0,0.0%
