Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
87,2021,Ben Niemann (ARI),36,16,1,1,0,0,2,0,17,84.9,5.0,0.1%
94,2020,Ben Niemann (ARI),29,14,1,0,0,1,2,0,15,77.9,5.2,0.1%
112,2019,Ben Niemann (ARI),30,20,0,1,0,0,0,0,16,64.4,4.0,0.1%
191,2018,Ben Niemann (ARI),5,3,0,0,0,0,0,0,14,9.8,0.7,0.1%
