Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
180,2010,Zack Follett (FA),8,8,0,1,0,0,0,0,5,19.5,3.9,0.0%
214,2009,Zack Follett (FA),0,2,0,0,0,0,1,0,8,5.5,0.7,0.0%
