Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
214,2011,Antonio Coleman (FA),2,2,0,0,0,0,0,0,2,4.6,2.3,0.0%
200,2010,Antonio Coleman (FA),5,2,0,0,0,0,0,0,7,9.1,1.3,0.0%
