Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
39,2003,Charlie Rogers (FA),0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
44,2002,Charlie Rogers (FA),0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
