Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
44,2021,Josh Lambo (FA),0,3,0.0,0,0,0,0,0,0,5,7,3,5.0,1.7,0.1%
36,2020,Josh Lambo (FA),5,5,100.0,59,0,0,2,1,2,8,10,4,28.0,7.0,0.1%
6,2019,Josh Lambo (FA),33,34,97.1,56,0,12,9,8,4,19,20,16,134.0,8.4,0.1%
27,2018,Josh Lambo (FA),19,21,90.5,57,0,4,8,3,4,19,20,13,87.0,6.7,0.1%
24,2017,Josh Lambo (FA),19,20,95.0,56,0,2,11,4,2,22,24,10,87.0,8.7,0.1%
18,2016,Josh Lambo (FA),26,32,81.3,47,0,7,13,6,0,42,46,16,126.0,7.9,0.1%
14,2015,Josh Lambo (FA),26,32,81.3,54,0,4,7,11,4,28,31,16,125.0,7.8,0.1%
