Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
18,2006,Mike Vanderjagt (FA),13,18,72.2,50,0,0,0,0,0,33,33,10,33.0,3.3,0.0%
2,2005,Mike Vanderjagt (FA),23,25,92.0,48,0,0,0,0,0,52,52,16,52.0,3.3,0.0%
1,2004,Mike Vanderjagt (FA),20,25,80.0,47,0,0,0,0,0,59,59,15,59.0,3.9,0.0%
6,2003,Mike Vanderjagt (FA),37,37,100.0,50,0,0,0,0,0,46,46,16,46.0,2.9,0.0%
17,2002,Mike Vanderjagt (FA),23,31,74.2,54,0,0,0,0,0,34,34,16,34.0,2.1,0.0%
