Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
25,2017,Patrick Murray (FA),19,23,82.6,50,0,5,8,4,2,21,22,12,86.0,7.2,1.0%
36,2016,Patrick Murray (FA),1,2,50.0,35,0,0,1,0,0,3,4,2,6.0,3.0,1.0%
25,2014,Patrick Murray (FA),20,24,83.3,55,0,2,7,6,5,31,31,16,107.0,6.7,1.0%
