Rank,year,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST
44,2019,Matt McCrane (FA),0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
35,2018,Matt McCrane (FA),8,12,66.7,47,0,3,2,3,0,9,9,5,36.0,7.2,0.0%
