Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
167,2010,Vincent Fuller (FA),26,4,0,2,1,0,0,0,7,52.7,7.5,0.0%
118,2009,Vincent Fuller (FA),24,6,1,7,3,0,0,2,13,89.7,6.9,0.0%
169,2008,Vincent Fuller (FA),20,3,0,2,0,0,0,0,10,37.8,3.8,0.0%
126,2007,Vincent Fuller (FA),12,2,0,2,2,0,0,2,8,44.6,5.6,0.0%
189,2006,Vincent Fuller (FA),10,3,0,2,0,1,0,0,11,24.3,2.2,0.0%
