Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
157,2014,Jim Leonhard (FA),26,8,1,3,2,0,0,0,16,66.4,4.2,0.0%
142,2013,Jim Leonhard (FA),26,11,0,6,4,0,0,0,16,79.0,4.9,0.0%
190,2012,Jim Leonhard (FA),12,5,0,2,2,0,0,0,16,37.4,2.3,0.0%
118,2011,Jim Leonhard (FA),38,10,0,6,1,1,1,0,13,89.3,6.9,0.0%
119,2010,Jim Leonhard (FA),51,4,0,4,1,0,1,0,11,97.2,8.8,0.0%
38,2009,Jim Leonhard (FA),54,22,2.5,5,1,1,0,0,16,146.9,9.2,0.0%
50,2008,Jim Leonhard (FA),54,14,1,6,1,0,0,1,16,120.7,7.5,0.0%
51,2007,Jim Leonhard (FA),41,10,0,3,2,0,0,0,13,83.6,6.4,0.0%
223,2006,Jim Leonhard (FA),5,2,0,0,0,0,0,0,14,9.1,0.7,0.0%
256,2005,Jim Leonhard (FA),0,3,0,0,0,0,0,0,6,2.3,0.4,0.0%
