Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
129,2021,Janoris Jenkins (FA),38,16,0,6,1,1,0,0,14,87.2,6.2,0.6%
65,2020,Janoris Jenkins (FA),44,11,0,12,3,0,0,1,13,118.4,9.1,0.6%
40,2019,Janoris Jenkins (FA),50,11,0,16,5,0,0,0,15,132.5,8.8,0.6%
40,2018,Janoris Jenkins (FA),58,11,0,15,2,1,0,0,16,137.1,8.6,0.6%
121,2017,Janoris Jenkins (FA),27,4,0,9,3,1,0,2,9,88.1,9.8,0.6%
29,2016,Janoris Jenkins (FA),44,5,1,18,3,1,0,0,15,138.4,9.2,0.6%
36,2015,Janoris Jenkins (FA),56,8,0,16,3,1,0,0,15,135.6,9.0,0.6%
55,2014,Janoris Jenkins (FA),55,4,0,5,2,2,0,2,14,125.6,9.0,0.6%
77,2013,Janoris Jenkins (FA),54,6,1,14,1,0,1,0,16,119.7,7.5,0.6%
14,2012,Janoris Jenkins (FA),64,9,0,14,4,0,1,4,15,179.6,12.0,0.6%
