Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
323,2021,Anthony Levine Sr. (FA),3,1,0,1,0,0,0,0,9,6.8,0.8,7.0%
285,2020,Anthony Levine Sr. (FA),3,0,0,0,0,0,2,0,15,12.5,0.8,7.0%
275,2019,Anthony Levine Sr. (FA),7,1,0,0,0,0,0,0,16,13.8,0.9,7.0%
182,2018,Anthony Levine Sr. (FA),18,3,1,8,1,0,0,0,16,52.9,3.3,7.0%
172,2017,Anthony Levine Sr. (FA),18,2,3,3,1,0,1,0,16,61.6,3.9,7.0%
275,2016,Anthony Levine Sr. (FA),4,3,0,1,0,0,0,0,16,9.9,0.6,7.0%
319,2015,Anthony Levine Sr. (FA),1,0,0,0,0,0,0,0,16,1.5,0.1,7.0%
212,2014,Anthony Levine Sr. (FA),16,7,0,3,0,0,0,0,16,33.8,2.1,7.0%
334,2013,Anthony Levine Sr. (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,7.0%
365,2012,Anthony Levine Sr. (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,7.0%
