Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
170,2017,Terence Newman (FA),25,10,0,5,1,0,0,0,16,62.7,3.9,0.0%
140,2016,Terence Newman (FA),33,5,0,8,1,0,0,0,15,78.0,5.2,0.0%
54,2015,Terence Newman (FA),52,10,0,12,3,0,0,0,16,123.7,7.7,0.0%
76,2014,Terence Newman (FA),47,24,0,14,1,0,0,0,13,114.8,8.8,0.0%
93,2013,Terence Newman (FA),45,7,0,11,2,0,0,0,13,109.5,8.4,0.0%
48,2012,Terence Newman (FA),52,21,0,11,2,1,2,0,15,142.5,9.5,0.0%
68,2011,Terence Newman (FA),45,8,0,8,4,0,1,1,14,118.3,8.5,0.0%
33,2010,Terence Newman (FA),77,2,0,9,5,0,1,0,16,164.6,10.3,0.0%
36,2009,Terence Newman (FA),52,5,0,18,3,3,0,1,16,147.0,9.2,0.0%
79,2008,Terence Newman (FA),32,5,0,11,4,0,1,0,10,99.9,10.0,0.0%
29,2007,Terence Newman (FA),44,6,0,12,4,1,0,1,13,118.7,9.1,0.0%
86,2006,Terence Newman (FA),51,10,0,12,1,0,0,0,16,107.4,6.7,0.0%
41,2005,Terence Newman (FA),57,3,1,17,3,1,1,0,16,140.4,8.8,0.0%
31,2004,Terence Newman (FA),66,4,0,15,4,2,0,0,16,157.7,9.9,0.0%
16,2003,Terence Newman (FA),66,10,1,20,4,0,1,0,16,174.7,10.9,0.0%
