Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
104,2014,Troy Polamalu (FA),40,21,0,1,0,1,1,0,12,98.0,8.2,0.0%
14,2013,Troy Polamalu (FA),50,19,2,11,2,5,1,1,16,171.7,10.7,0.0%
150,2012,Troy Polamalu (FA),29,5,1,3,1,0,0,0,7,63.4,9.1,0.0%
10,2011,Troy Polamalu (FA),64,27,1,14,2,0,1,1,16,179.1,11.2,0.0%
28,2010,Troy Polamalu (FA),49,14,1,11,7,1,1,1,14,168.7,12.1,0.0%
151,2009,Troy Polamalu (FA),18,2,0,7,3,0,0,0,5,64.0,12.8,0.0%
12,2008,Troy Polamalu (FA),54,19,0,17,7,0,0,0,16,168.5,10.5,0.0%
38,2007,Troy Polamalu (FA),45,13,0,9,0,3,1,0,11,107.1,9.7,0.0%
46,2006,Troy Polamalu (FA),57,20,1,8,3,1,0,0,13,135.7,10.4,0.0%
10,2005,Troy Polamalu (FA),74,18,3,8,2,1,2,1,16,179.4,11.2,0.0%
11,2004,Troy Polamalu (FA),66,28,1,14,5,0,0,1,16,186.4,11.7,0.0%
143,2003,Troy Polamalu (FA),17,6,2,4,0,1,0,0,14,50.8,3.6,0.0%
