Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
99,2018,Captain Munnerlyn (FA),38,9,2,9,1,0,1,0,16,102.0,6.4,0.0%
167,2017,Captain Munnerlyn (FA),24,5,2,4,0,0,0,0,14,63.9,4.6,0.0%
134,2016,Captain Munnerlyn (FA),38,17,0,3,0,1,0,0,15,83.6,5.6,0.0%
44,2015,Captain Munnerlyn (FA),51,4,1,4,2,1,2,1,16,127.7,8.0,0.0%
83,2014,Captain Munnerlyn (FA),51,10,0,5,2,0,1,0,16,110.9,6.9,0.0%
17,2013,Captain Munnerlyn (FA),48,26,3.5,12,2,1,1,2,16,163.9,10.2,0.0%
75,2012,Captain Munnerlyn (FA),46,13,0,9,2,0,0,2,16,114.6,7.2,0.0%
104,2011,Captain Munnerlyn (FA),36,15,2,5,0,1,1,0,14,96.5,6.9,0.0%
104,2010,Captain Munnerlyn (FA),41,4,0,12,3,0,0,1,16,103.7,6.5,0.0%
144,2009,Captain Munnerlyn (FA),37,4,0,1,0,1,1,0,15,68.2,4.5,0.0%
