Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
322,2013,Anthony Jefferson (FA),0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%
320,2012,Anthony Jefferson (FA),0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
