Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
368,2015,Jaiquawn Jarrett (FA),0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
136,2014,Jaiquawn Jarrett (FA),25,10,1.5,2,2,1,1,0,14,77.2,5.5,0.0%
213,2013,Jaiquawn Jarrett (FA),12,5,0,0,0,0,0,0,16,24.3,1.5,0.0%
332,2012,Jaiquawn Jarrett (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
228,2011,Jaiquawn Jarrett (FA),14,1,0,0,0,0,0,0,12,21.8,1.8,0.0%
