Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
347,2017,Tyvon Branch (FA),51,15,0,6,0,1,0,0,9,0.0,0.0,0.0%
361,2016,Tyvon Branch (FA),24,3,0,4,0,0,0,0,6,0.0,0.0,0.0%
194,2015,Tyvon Branch (FA),33,7,1,5,1,0,1,2,16,41.5,2.6,0.0%
372,2014,Tyvon Branch (FA),22,7,1,1,0,0,0,0,3,0.0,0.0,0.0%
327,2013,Tyvon Branch (FA),4,1,1,0,0,0,0,0,2,0.0,0.0,0.0%
326,2012,Tyvon Branch (FA),74,20,0,3,1,0,0,0,14,0.0,0.0,0.0%
317,2011,Tyvon Branch (FA),78,28,1,4,1,0,1,0,16,0.0,0.0,0.0%
330,2010,Tyvon Branch (FA),78,23,4,2,1,1,2,1,16,0.0,0.0,0.0%
323,2009,Tyvon Branch (FA),93,26,1,8,0,2,0,0,16,0.0,0.0,0.0%
316,2008,Tyvon Branch (FA),5,1,0,1,1,0,0,0,8,0.0,0.0,0.0%
