Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
167,2016,Will Blackmon (FA),23,16,0.5,3,1,1,0,0,15,62.3,4.2,4.0%
87,2015,Will Blackmon (FA),37,9,1,9,2,3,2,0,15,109.9,7.3,4.0%
187,2014,Will Blackmon (FA),21,7,1,0,0,1,0,0,8,47.4,5.9,4.0%
100,2013,Will Blackmon (FA),31,10,1,11,1,2,1,1,15,105.2,7.0,4.0%
285,2011,Will Blackmon (FA),2,0,0,0,0,0,0,0,6,3.0,0.5,4.0%
290,2010,Will Blackmon (FA),1,0,0,0,0,0,0,0,5,1.5,0.3,4.0%
338,2009,Will Blackmon (FA),0,0,0,0,0,0,0,0,3,0.0,0.0,4.0%
166,2008,Will Blackmon (FA),16,3,0,0,0,2,1,0,16,38.4,2.4,4.0%
190,2007,Will Blackmon (FA),2,0,0,1,0,0,1,1,9,14.5,1.6,4.0%
324,2006,Will Blackmon (FA),0,0,0,0,0,0,0,0,4,0.0,0.0,4.0%
