Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
176,2021,Marcell Harris (NYJ),23,14,1,1,1,0,0,0,14,60.7,4.3,0.1%
178,2020,Marcell Harris (NYJ),23,6,0,3,0,2,2,0,16,59.6,3.7,0.1%
177,2019,Marcell Harris (NYJ),18,16,0,5,0,2,1,0,14,58.7,4.2,0.1%
189,2018,Marcell Harris (NYJ),22,9,0,0,0,0,0,0,8,49.8,6.2,0.1%
