Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
211,2013,Quentin Jammer (FA),12,1,0,2,0,0,1,0,11,25.8,2.3,0.0%
35,2012,Quentin Jammer (FA),55,9,0,9,3,1,3,2,16,153.6,9.6,0.0%
111,2011,Quentin Jammer (FA),44,8,0,8,0,0,1,0,15,93.1,6.2,0.0%
122,2010,Quentin Jammer (FA),42,3,0,11,2,1,0,0,16,95.9,6.0,0.0%
90,2009,Quentin Jammer (FA),46,11,0,11,3,1,0,0,16,113.0,7.1,0.0%
6,2008,Quentin Jammer (FA),73,13,0,19,2,3,2,0,16,180.6,11.3,0.0%
32,2007,Quentin Jammer (FA),54,7,0,10,1,0,2,0,15,114.6,7.6,0.0%
23,2006,Quentin Jammer (FA),69,7,0,18,4,0,0,0,16,155.9,9.7,0.0%
44,2005,Quentin Jammer (FA),60,12,0,19,1,1,0,0,16,136.8,8.6,0.0%
85,2004,Quentin Jammer (FA),53,9,0,10,1,0,0,0,15,109.0,7.3,0.0%
41,2003,Quentin Jammer (FA),57,14,0,13,4,0,1,0,16,150.0,9.4,0.0%
95,2002,Quentin Jammer (FA),56,8,0,10,0,0,0,0,14,105.2,7.5,0.0%
