Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
95,2021,Mike Edwards (TB),33,12,0,7,3,1,0,2,13,102.8,7.9,0.2%
234,2020,Mike Edwards (TB),5,4,0,5,2,0,1,0,16,32.1,2.0,0.2%
130,2019,Mike Edwards (TB),33,12,1,6,0,0,1,0,15,83.4,5.6,0.2%
