Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
146,2015,Jimmy Wilson (FA),30,12,1,2,1,0,1,0,13,72.6,5.6,0.0%
122,2014,Jimmy Wilson (FA),46,11,0,2,1,0,0,0,14,85.6,6.1,0.0%
146,2013,Jimmy Wilson (FA),36,1,0,5,2,1,0,0,16,76.3,4.8,0.0%
137,2012,Jimmy Wilson (FA),30,5,2,4,0,0,0,0,15,70.4,4.7,0.0%
226,2011,Jimmy Wilson (FA),6,2,0,5,1,0,0,0,15,23.1,1.5,0.0%
