Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
370,2019,Marcus Sherels (FA),0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
319,2018,Marcus Sherels (FA),0,0,0,0,0,0,1,0,12,4.0,0.3,0.0%
333,2017,Marcus Sherels (FA),1,0,0,0,0,0,0,0,16,1.5,0.1,0.0%
303,2016,Marcus Sherels (FA),0,0,0,1,0,0,1,0,11,5.5,0.5,0.0%
327,2015,Marcus Sherels (FA),1,0,0,0,0,0,0,0,16,1.5,0.1,0.0%
365,2014,Marcus Sherels (FA),0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
147,2013,Marcus Sherels (FA),36,6,0,6,1,0,0,0,16,75.2,4.7,0.0%
270,2012,Marcus Sherels (FA),4,1,0,1,0,0,0,0,16,8.3,0.5,0.0%
194,2011,Marcus Sherels (FA),17,6,1,3,0,0,0,0,16,41.1,2.6,0.0%
356,2010,Marcus Sherels (FA),0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
