Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
326,2020,Marcus Gilchrist (FA),3,0,0,0,0,0,0,0,2,4.5,2.3,0.0%
342,2019,Marcus Gilchrist (FA),2,0,0,0,0,0,0,0,4,3.0,0.8,0.0%
109,2018,Marcus Gilchrist (FA),38,18,0,6,3,0,0,0,16,94.9,5.9,0.0%
107,2017,Marcus Gilchrist (FA),45,11,1,6,1,1,0,0,16,100.6,6.3,0.0%
122,2016,Marcus Gilchrist (FA),38,15,0,3,2,1,0,0,13,89.4,6.9,0.0%
38,2015,Marcus Gilchrist (FA),60,22,0,7,3,0,0,0,16,132.3,8.3,0.0%
32,2014,Marcus Gilchrist (FA),59,17,1,5,1,2,0,0,16,143.5,9.0,0.0%
45,2013,Marcus Gilchrist (FA),58,18,1,5,2,1,1,0,16,137.8,8.6,0.0%
100,2012,Marcus Gilchrist (FA),46,9,1,3,0,0,0,0,16,97.2,6.1,0.0%
162,2011,Marcus Gilchrist (FA),24,4,0,4,2,0,0,0,14,55.1,3.9,0.0%
