Rank,year,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST
343,2012,Terrence Johnson (FA),0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
185,2011,Terrence Johnson (FA),25,8,0,0,0,0,0,0,10,46.2,4.6,0.0%
